400,8,0six,1five,2four,3three,4four,5one
0.199205374,0.002143186,0.00349661,0.000301947,2.02E-07,-1.26E-06,-2.35E-07,6
0.19947158,0.002259713,0.003519001,0.000303,2.02E-07,-1.44E-06,-2.39E-07,6
0.200436361,0.002566249,0.003602161,0.000291984,1.73E-07,-3.24E-06,-2.45E-07,6
0.200861106,0.002837351,0.00359435,0.000278005,1.42E-07,-4.63E-06,-2.39E-07,6
0.200876041,0.002813366,0.003600808,0.00028148,1.49E-07,-4.36E-06,-2.41E-07,6
0.200685418,0.002724449,0.003613665,0.000288456,1.65E-07,-3.56E-06,-2.44E-07,6
0.201129584,0.002748575,0.003693461,0.000295837,1.76E-07,-3.44E-06,-2.55E-07,6
0.201778721,0.002855657,0.003778856,0.000300461,1.78E-07,-3.74E-06,-2.66E-07,6
0.201684536,0.002784924,0.003785495,0.000308353,1.94E-07,-3.16E-06,-2.71E-07,6
0.201183668,0.002557562,0.003781936,0.000319478,2.22E-07,-1.73E-06,-2.72E-07,6
0.200670536,0.002334892,0.003760511,0.000331626,2.53E-07,-1.23E-07,-2.71E-07,6
0.200372331,0.002177965,0.003739729,0.000339285,2.70E-07,6.52E-07,-2.71E-07,6
0.199990581,0.002064974,0.003693087,0.000339325,2.70E-07,9.33E-07,-2.67E-07,6
0.199668815,0.001954515,0.003660698,0.000345748,2.87E-07,1.88E-06,-2.63E-07,6
0.199830204,0.001935101,0.003704968,0.000349719,2.93E-07,2.02E-06,-2.70E-07,6
0.200402622,0.002049801,0.003792554,0.000356993,3.04E-07,1.87E-06,-2.83E-07,6
0.20053207,0.002093167,0.003820175,0.000360518,3.09E-07,1.93E-06,-2.90E-07,6
0.200724275,0.002104114,0.003851716,0.000365896,3.19E-07,2.25E-06,-2.94E-07,6
0.200932066,0.002040384,0.003915375,0.000390044,3.73E-07,3.97E-06,-3.06E-07,6
0.201699752,0.002018442,0.004058014,0.00042117,4.34E-07,5.31E-06,-3.39E-07,6
0.201680171,0.001962477,0.004079852,0.000433068,4.60E-07,6.05E-06,-3.46E-07,6
0.201581779,0.001927898,0.004060702,0.000436083,4.62E-07,5.84E-06,-3.51E-07,6
0.201689966,0.001922696,0.004085473,0.000440971,4.68E-07,5.78E-06,-3.63E-07,6
0.201683972,0.001888022,0.004110841,0.000445318,4.77E-07,6.08E-06,-3.68E-07,6
0.201452868,0.001846468,0.004077203,0.000437404,4.56E-07,5.42E-06,-3.65E-07,6
0.201364449,0.001811497,0.004064959,0.000434536,4.49E-07,5.13E-06,-3.63E-07,6
0.201222364,0.0017725,0.004052661,0.000426898,4.29E-07,4.53E-06,-3.62E-07,6
0.201549269,0.001864876,0.004090363,0.000429244,4.31E-07,4.27E-06,-3.71E-07,6
0.201655117,0.002096037,0.004052587,0.000417606,4.11E-07,3.84E-06,-3.56E-07,6
0.200365132,0.002326702,0.003760185,0.00035752,2.99E-07,1.64E-06,-2.87E-07,6
0.19838372,0.002506954,0.003336227,0.000285501,1.90E-07,-6.04E-08,-2.04E-07,6
0.19682861,0.002681218,0.003000252,0.000232139,1.22E-07,-1.12E-06,-1.50E-07,6
0.195700651,0.002735096,0.00279295,0.0002023,8.91E-08,-1.62E-06,-1.23E-07,6
0.194078655,0.002772663,0.002521451,0.0001675,5.73E-08,-1.94E-06,-9.26E-08,6
0.193070933,0.003067625,0.00230988,0.00013783,3.26E-08,-2.45E-06,-7.06E-08,6
0.190972593,0.003297334,0.001975362,0.000101396,9.56E-09,-2.94E-06,-4.44E-08,6
0.189900196,0.003458814,0.001801563,8.25E-05,6.91E-10,-3.08E-06,-3.18E-08,6
0.189519936,0.003802541,0.001676839,7.01E-05,-4.84E-09,-3.28E-06,-2.35E-08,6
0.188670831,0.003868451,0.001561362,5.95E-05,-7.15E-09,-3.17E-06,-1.67E-08,6
0.18748671,0.003880716,0.001427841,4.89E-05,-8.60E-09,-2.92E-06,-9.65E-09,6
0.18523185,0.003446983,0.001299897,3.95E-05,-8.03E-09,-2.32E-06,-3.98E-09,6
0.18549347,0.003463666,0.001313404,4.12E-05,-8.15E-09,-2.42E-06,-5.06E-09,6
0.18564466,0.003411489,0.001341783,4.23E-05,-8.17E-09,-2.45E-06,-5.93E-09,6
0.186380922,0.003358251,0.001425182,4.79E-05,-8.10E-09,-2.64E-06,-9.52E-09,6
0.186481314,0.003354251,0.001427931,4.85E-05,-7.93E-09,-2.65E-06,-1.00E-08,6
0.186829153,0.003297288,0.001478282,5.27E-05,-7.16E-09,-2.70E-06,-1.28E-08,6
0.189459566,0.003438898,0.001735803,7.83E-05,-2.72E-10,-2.95E-06,-2.89E-08,6
0.190770766,0.003426683,0.001910995,9.73E-05,7.76E-09,-2.90E-06,-4.12E-08,6
0.192126862,0.003312445,0.002130297,0.000125613,2.43E-08,-2.54E-06,-6.03E-08,6
0.192850647,0.003203758,0.002278946,0.000144779,3.75E-08,-2.26E-06,-7.42E-08,6
0.193365327,0.003124647,0.002378184,0.0001589,4.85E-08,-2.03E-06,-8.48E-08,6
0.19393737,0.003066986,0.002486713,0.000174123,6.07E-08,-1.83E-06,-9.72E-08,6
0.194462962,0.003025614,0.00258527,0.00018787,7.34E-08,-1.61E-06,-1.08E-07,6
0.194848371,0.002978768,0.002648958,0.00020012,8.55E-08,-1.32E-06,-1.18E-07,6
0.195541687,0.002966172,0.002776497,0.000217682,1.04E-07,-1.00E-06,-1.34E-07,6
0.195945833,0.002935829,0.002855518,0.000227726,1.13E-07,-9.70E-07,-1.45E-07,6
0.196624709,0.002953589,0.002968158,0.00024462,1.31E-07,-7.45E-07,-1.62E-07,6
0.197280927,0.002963852,0.003076595,0.00025882,1.46E-07,-7.94E-07,-1.79E-07,6
0.197631429,0.002893998,0.003168107,0.000271192,1.59E-07,-7.57E-07,-1.94E-07,6
0.197636204,0.002804719,0.003200115,0.000265845,1.48E-07,-1.47E-06,-1.95E-07,6
0.198237788,0.002796597,0.003293788,0.00028067,1.69E-07,-1.20E-06,-2.10E-07,6
0.198708629,0.002743488,0.003398836,0.00028924,1.77E-07,-1.44E-06,-2.25E-07,6
0.198933649,0.002675899,0.003444816,0.000297993,1.88E-07,-1.45E-06,-2.37E-07,6
0.198540511,0.002402104,0.00345467,0.000302702,1.97E-07,-1.04E-06,-2.39E-07,6
0.198452018,0.002309418,0.003461074,0.000304317,1.98E-07,-1.03E-06,-2.41E-07,6
0.198471759,0.002182102,0.003499105,0.000304768,1.98E-07,-1.34E-06,-2.45E-07,6
0.198855272,0.001985381,0.003616213,0.000326252,2.32E-07,-4.62E-07,-2.68E-07,6
0.198780297,0.001850674,0.003642255,0.000331702,2.41E-07,-2.37E-07,-2.74E-07,6
0.198533097,0.001807017,0.003603353,0.000325904,2.30E-07,-4.82E-07,-2.68E-07,6
0.198293027,0.001829958,0.003557609,0.000321294,2.21E-07,-6.33E-07,-2.63E-07,6
0.19822456,0.002017744,0.003505319,0.000308987,2.02E-07,-1.10E-06,-2.50E-07,6
0.198319419,0.002206339,0.003479847,0.000313203,2.12E-07,-4.46E-07,-2.49E-07,6
0.197606458,0.002345713,0.003336276,0.00029065,1.82E-07,-7.43E-07,-2.21E-07,6
0.197122086,0.002485467,0.0032085,0.0002697,1.54E-07,-1.37E-06,-1.98E-07,6
0.196872575,0.002530213,0.003150597,0.000260109,1.42E-07,-1.53E-06,-1.88E-07,6
0.196690949,0.002593951,0.003094165,0.000254704,1.38E-07,-1.38E-06,-1.79E-07,6
0.196585424,0.002665528,0.003054564,0.000246067,1.27E-07,-1.58E-06,-1.71E-07,6
0.196715668,0.002678567,0.00307484,0.000249464,1.31E-07,-1.52E-06,-1.75E-07,6
0.196864572,0.002716068,0.003091259,0.000249258,1.29E-07,-1.76E-06,-1.76E-07,6
0.197019215,0.002757778,0.003100059,0.000247313,1.26E-07,-2.03E-06,-1.76E-07,6
0.197053471,0.002754052,0.003095283,0.000247606,1.25E-07,-2.14E-06,-1.77E-07,6
0.196907247,0.002766504,0.003086929,0.000239573,1.14E-07,-2.54E-06,-1.72E-07,6
0.197070667,0.002798657,0.003098457,0.000243253,1.18E-07,-2.45E-06,-1.75E-07,6
0.19702445,0.002783733,0.003094069,0.000244627,1.20E-07,-2.30E-06,-1.76E-07,6
0.196862643,0.002755369,0.003079749,0.000243715,1.20E-07,-2.16E-06,-1.73E-07,6
0.196917459,0.002766591,0.003074969,0.000243743,1.20E-07,-2.26E-06,-1.73E-07,6
0.196778152,0.002705755,0.003066457,0.00024877,1.29E-07,-1.77E-06,-1.75E-07,6
0.196674379,0.002699386,0.003050068,0.000246014,1.25E-07,-1.86E-06,-1.73E-07,6
0.196471002,0.002632786,0.003046249,0.000245306,1.24E-07,-1.75E-06,-1.72E-07,6
0.196604681,0.002654114,0.003056733,0.000246562,1.27E-07,-1.73E-06,-1.73E-07,6
0.196402691,0.002625446,0.003029501,0.000243573,1.23E-07,-1.80E-06,-1.70E-07,6
0.196238801,0.002556251,0.003012723,0.000247684,1.30E-07,-1.36E-06,-1.70E-07,6
0.196302738,0.00254374,0.003027757,0.000247514,1.30E-07,-1.40E-06,-1.70E-07,6
0.196335693,0.002552424,0.0030313,0.000248143,1.31E-07,-1.39E-06,-1.71E-07,6
0.196444439,0.002569764,0.003042658,0.000251011,1.34E-07,-1.30E-06,-1.74E-07,6
0.196407942,0.002557814,0.003048468,0.000246988,1.29E-07,-1.50E-06,-1.71E-07,6
0.196445974,0.002608685,0.003036156,0.000246935,1.28E-07,-1.63E-06,-1.72E-07,6
0.196509773,0.002598097,0.003058765,0.000247629,1.28E-07,-1.62E-06,-1.73E-07,6
0.196657348,0.002665237,0.003058394,0.000243706,1.22E-07,-2.01E-06,-1.71E-07,6
0.196611751,0.00267088,0.003053926,0.000242873,1.20E-07,-2.05E-06,-1.71E-07,6
0.196745947,0.002708272,0.003063538,0.000240754,1.17E-07,-2.28E-06,-1.71E-07,6
0.196891502,0.00277641,0.003065185,0.000239223,1.13E-07,-2.56E-06,-1.71E-07,6
0.196956042,0.002770629,0.003081542,0.000240671,1.15E-07,-2.51E-06,-1.73E-07,6
0.196915703,0.002787964,0.003069623,0.000238727,1.12E-07,-2.60E-06,-1.71E-07,6
0.196802012,0.002768859,0.003056647,0.000238818,1.13E-07,-2.51E-06,-1.70E-07,6
0.196867186,0.002758699,0.003065788,0.000241486,1.18E-07,-2.30E-06,-1.71E-07,6
0.196875707,0.00275596,0.00306238,0.000242888,1.19E-07,-2.29E-06,-1.72E-07,6
0.196525645,0.002693619,0.003040582,0.000241411,1.18E-07,-2.07E-06,-1.70E-07,6
0.196575558,0.002715553,0.003037245,0.000240226,1.16E-07,-2.17E-06,-1.69E-07,6
0.196198218,0.00267642,0.002984408,0.000237851,1.16E-07,-1.86E-06,-1.63E-07,6
0.19617158,0.002678406,0.002975328,0.000238218,1.19E-07,-1.65E-06,-1.62E-07,6
0.196040804,0.002679798,0.002948404,0.000234995,1.15E-07,-1.74E-06,-1.58E-07,6
0.195897337,0.002621749,0.002946536,0.000236173,1.17E-07,-1.50E-06,-1.58E-07,6
0.195837244,0.00258817,0.002944057,0.000237184,1.20E-07,-1.38E-06,-1.58E-07,6
0.195740191,0.002499448,0.002952464,0.00024331,1.29E-07,-8.72E-07,-1.61E-07,6
0.195586023,0.00245523,0.002935778,0.000242393,1.29E-07,-7.75E-07,-1.58E-07,6
0.195854265,0.002519538,0.002956919,0.000242654,1.27E-07,-1.11E-06,-1.62E-07,6
0.19604396,0.002559319,0.002977581,0.000241556,1.25E-07,-1.35E-06,-1.62E-07,6
0.19616754,0.002652295,0.002984725,0.000234703,1.13E-07,-1.90E-06,-1.61E-07,6
0.196243094,0.002699348,0.002979027,0.000234704,1.13E-07,-1.99E-06,-1.61E-07,6
0.196336121,0.002754827,0.002982792,0.000232111,1.08E-07,-2.29E-06,-1.60E-07,6
0.196384824,0.002775522,0.002978428,0.00022888,1.04E-07,-2.50E-06,-1.58E-07,6
0.196537665,0.002777644,0.003003871,0.000231527,1.07E-07,-2.46E-06,-1.61E-07,6
0.196538604,0.002812568,0.003002309,0.000227962,1.01E-07,-2.70E-06,-1.59E-07,6
0.19658089,0.002813979,0.003004736,0.000228424,1.02E-07,-2.72E-06,-1.60E-07,6
0.196586062,0.002827464,0.003000863,0.000229424,1.03E-07,-2.70E-06,-1.60E-07,6
0.196630509,0.002843244,0.003000217,0.00022862,1.02E-07,-2.75E-06,-1.60E-07,6
0.196577631,0.002832444,0.002994547,0.000229495,1.03E-07,-2.64E-06,-1.60E-07,6
0.196475219,0.002789047,0.002993327,0.000229696,1.05E-07,-2.50E-06,-1.59E-07,6
0.196432268,0.002774636,0.002988999,0.000231541,1.07E-07,-2.40E-06,-1.60E-07,6
0.196225593,0.002733224,0.002974041,0.000231064,1.08E-07,-2.20E-06,-1.58E-07,6
0.196390383,0.00273432,0.002992873,0.000236313,1.15E-07,-1.98E-06,-1.62E-07,6
0.196158911,0.002692366,0.002968046,0.000234635,1.13E-07,-1.93E-06,-1.60E-07,6
0.196147202,0.00266988,0.002970586,0.000236345,1.16E-07,-1.78E-06,-1.60E-07,6
0.195869671,0.002577019,0.002954045,0.000238569,1.21E-07,-1.37E-06,-1.59E-07,6
0.195751229,0.002500691,0.002944567,0.000241395,1.27E-07,-1.07E-06,-1.59E-07,6
0.195724071,0.002510451,0.002941775,0.000239148,1.23E-07,-1.21E-06,-1.58E-07,6
0.195734436,0.002482277,0.002956284,0.000243287,1.30E-07,-9.12E-07,-1.60E-07,6
0.195719848,0.002456013,0.002960468,0.000243778,1.30E-07,-8.84E-07,-1.61E-07,6
0.19586317,0.002548149,0.002958049,0.00023985,1.24E-07,-1.26E-06,-1.59E-07,6
0.195902026,0.002542182,0.002958637,0.000242591,1.28E-07,-1.11E-06,-1.61E-07,6
0.195952555,0.002574132,0.002959832,0.000240818,1.24E-07,-1.30E-06,-1.61E-07,6
0.196108368,0.002617965,0.00298218,0.000235946,1.16E-07,-1.77E-06,-1.60E-07,6
0.196152241,0.002682057,0.002974166,0.00023548,1.15E-07,-1.85E-06,-1.60E-07,6
0.196250849,0.002715152,0.002977002,0.00023416,1.12E-07,-2.02E-06,-1.60E-07,6
0.196342464,0.002719269,0.002989437,0.000234841,1.13E-07,-2.04E-06,-1.61E-07,6
0.196245153,0.002705352,0.002976542,0.000234003,1.12E-07,-2.02E-06,-1.60E-07,6
0.196181794,0.002691321,0.002968146,0.000234454,1.14E-07,-1.93E-06,-1.59E-07,6
0.19635053,0.002697864,0.002996893,0.000237414,1.17E-07,-1.87E-06,-1.62E-07,6
0.196137975,0.002670901,0.002973425,0.00023598,1.15E-07,-1.83E-06,-1.61E-07,6
0.196228623,0.002653894,0.002986203,0.00024078,1.23E-07,-1.54E-06,-1.63E-07,6
0.196027493,0.002559125,0.002977032,0.000243561,1.29E-07,-1.13E-06,-1.62E-07,6
0.195857653,0.002537608,0.002959841,0.000240782,1.25E-07,-1.17E-06,-1.60E-07,6
0.195915754,0.002521918,0.002973688,0.000243581,1.29E-07,-1.07E-06,-1.63E-07,6
0.195725048,0.002473416,0.002946132,0.000245018,1.33E-07,-7.38E-07,-1.60E-07,6
0.195718778,0.002450343,0.002949227,0.000244559,1.32E-07,-8.05E-07,-1.60E-07,6
0.19562438,0.002393055,0.00294623,0.00025256,1.45E-07,-1.39E-07,-1.62E-07,6
0.195394424,0.002334006,0.002927078,0.000249966,1.42E-07,-1.29E-07,-1.60E-07,6
0.19571377,0.002392291,0.002957911,0.000250969,1.42E-07,-3.44E-07,-1.63E-07,6
0.195772443,0.002418713,0.002961852,0.000249406,1.39E-07,-5.28E-07,-1.63E-07,6
0.195761285,0.002392,0.002971306,0.000249367,1.39E-07,-5.06E-07,-1.63E-07,6
0.19593681,0.002444057,0.002984999,0.000249247,1.38E-07,-6.85E-07,-1.65E-07,6
0.195840152,0.002445996,0.002974545,0.000247834,1.37E-07,-6.60E-07,-1.63E-07,6
0.196018139,0.002492766,0.002982543,0.000248997,1.37E-07,-7.98E-07,-1.65E-07,6
0.196127266,0.002524816,0.002995457,0.000248178,1.35E-07,-9.78E-07,-1.66E-07,6
0.195348112,0.002295519,0.002921454,0.000250626,1.44E-07,-1.94E-08,-1.59E-07,6
0.194992234,0.002106384,0.002893931,0.000261333,1.62E-07,1.10E-06,-1.59E-07,6
0.169896805,0.002718956,9.86E-05,2.52E-06,2.00E-11,2.22E-08,-3.40E-11,7
0.168810074,0.002297424,0.000113625,2.37E-06,2.40E-11,1.89E-08,-3.10E-11,7
0.169419399,0.002471862,0.00012261,2.80E-06,3.20E-11,2.76E-08,-4.00E-11,7
0.169399664,0.002473461,0.000118263,2.71E-06,3.30E-11,3.38E-08,-3.50E-11,7
0.169670268,0.002539096,0.00012433,3.10E-06,4.60E-11,5.36E-08,-4.00E-11,7
0.170070309,0.002632256,0.000135438,3.68E-06,6.50E-11,7.99E-08,-4.90E-11,7
0.170635399,0.002766942,0.000152407,4.55E-06,9.90E-11,1.13E-07,-6.80E-11,7
0.171100669,0.002909337,0.000155688,4.84E-06,1.14E-10,1.34E-07,-6.90E-11,7
0.171498139,0.003018311,0.000162667,5.25E-06,1.33E-10,1.51E-07,-7.70E-11,7
0.171847616,0.003106871,0.000169765,5.44E-06,1.42E-10,1.51E-07,-8.50E-11,7
0.172307526,0.003227158,0.000177704,6.12E-06,1.80E-10,2.00E-07,-9.00E-11,7
0.172412961,0.003254186,0.000179363,6.08E-06,1.79E-10,1.93E-07,-9.20E-11,7
0.17240194,0.003247423,0.000182385,6.03E-06,1.76E-10,1.86E-07,-9.50E-11,7
0.1726171,0.003293746,0.000193368,6.80E-06,2.23E-10,2.29E-07,-1.06E-10,7
0.17277348,0.00330733,0.000196845,6.63E-06,2.14E-10,2.07E-07,-1.08E-10,7
0.173233579,0.003438566,0.000214372,7.85E-06,2.90E-10,2.74E-07,-1.39E-10,7
0.173299257,0.003415669,0.000219729,8.04E-06,3.06E-10,2.76E-07,-1.44E-10,7
0.173773914,0.003551255,0.000243421,9.67E-06,4.33E-10,3.71E-07,-1.82E-10,7
0.174230357,0.003686171,0.000255258,1.03E-05,4.86E-10,3.98E-07,-2.12E-10,7
0.174297581,0.003691958,0.000258815,1.06E-05,5.16E-10,4.21E-07,-2.13E-10,7
0.17442095,0.003715933,0.000265698,1.09E-05,5.45E-10,4.37E-07,-2.20E-10,7
0.174447075,0.003715762,0.000259427,1.05E-05,5.02E-10,4.01E-07,-2.18E-10,7
0.17445529,0.003712426,0.000269777,1.07E-05,5.24E-10,4.09E-07,-2.35E-10,7
0.174215406,0.003655317,0.000261476,1.01E-05,4.68E-10,3.73E-07,-2.21E-10,7
0.174125766,0.003633721,0.000257351,9.83E-06,4.47E-10,3.60E-07,-2.11E-10,7
0.173016352,0.003368787,0.00021613,7.42E-06,2.62E-10,2.31E-07,-1.40E-10,7
0.172308371,0.003176557,0.000190728,6.20E-06,1.90E-10,1.89E-07,-9.60E-11,7
0.172053204,0.003125962,0.000179657,5.47E-06,1.45E-10,1.41E-07,-9.10E-11,7
0.171926754,0.003109302,0.0001769,5.32E-06,1.36E-10,1.31E-07,-9.00E-11,7
0.171791578,0.003094938,0.000174858,5.29E-06,1.32E-10,1.29E-07,-9.20E-11,7
0.171856623,0.00313089,0.000166764,5.33E-06,1.35E-10,1.44E-07,-8.40E-11,7
0.171955779,0.003192137,0.000164909,5.53E-06,1.41E-10,1.59E-07,-8.90E-11,7
0.172038053,0.003221905,0.000166944,5.74E-06,1.52E-10,1.72E-07,-9.20E-11,7
0.172071995,0.00323603,0.000167919,5.82E-06,1.52E-10,1.67E-07,-1.00E-10,7
0.171883238,0.00318936,0.000162921,5.69E-06,1.46E-10,1.70E-07,-9.30E-11,7
0.171578247,0.003110512,0.000155615,5.51E-06,1.38E-10,1.70E-07,-8.30E-11,7
0.17167166,0.003131286,0.000157797,5.61E-06,1.42E-10,1.71E-07,-8.80E-11,7
0.171682628,0.003138857,0.000157592,5.79E-06,1.51E-10,1.86E-07,-8.90E-11,7
0.171945325,0.003194429,0.000166644,6.29E-06,1.75E-10,2.05E-07,-1.05E-10,7
0.172047038,0.003226651,0.000163658,6.28E-06,1.74E-10,2.11E-07,-1.01E-10,7
0.171945931,0.003191044,0.000164742,6.30E-06,1.75E-10,2.10E-07,-1.02E-10,7
0.172170247,0.003256057,0.000165315,6.40E-06,1.79E-10,2.12E-07,-1.06E-10,7
0.172439438,0.003329555,0.00016685,6.59E-06,1.88E-10,2.21E-07,-1.12E-10,7
0.172416091,0.003314165,0.000163389,6.40E-06,1.78E-10,2.11E-07,-1.06E-10,7
0.171806692,0.003118642,0.000148315,5.35E-06,1.25E-10,1.54E-07,-8.40E-11,7
0.170854855,0.002833505,0.000145166,4.58E-06,9.30E-11,1.05E-07,-7.30E-11,7
0.170801544,0.002787686,0.000151872,4.69E-06,9.80E-11,1.04E-07,-7.80E-11,7
0.170991226,0.002802956,0.000157551,4.95E-06,1.11E-10,1.15E-07,-8.20E-11,7
0.171078725,0.00286312,0.000156576,5.09E-06,1.13E-10,1.19E-07,-8.90E-11,7
0.171168781,0.00288859,0.000157195,5.22E-06,1.19E-10,1.28E-07,-9.10E-11,7
0.171190028,0.002869164,0.000160262,5.38E-06,1.29E-10,1.39E-07,-9.10E-11,7
0.169721067,0.002543122,0.00014399,4.29E-06,6.90E-11,7.35E-08,-8.10E-11,7
0.169407782,0.002443034,0.000147725,4.18E-06,6.30E-11,6.29E-08,-8.20E-11,7
0.169329638,0.002421867,0.00014783,4.18E-06,6.20E-11,6.08E-08,-8.30E-11,7
0.16927424,0.002407292,0.000145959,4.09E-06,6.10E-11,6.10E-08,-7.90E-11,7
0.169255937,0.002408913,0.000144436,4.07E-06,6.00E-11,6.22E-08,-7.80E-11,7
0.169512002,0.002483385,0.000143963,4.27E-06,6.80E-11,7.42E-08,-8.10E-11,7
0.170077911,0.0026406,0.000148173,4.57E-06,8.30E-11,9.61E-08,-8.50E-11,7
0.170527419,0.002777777,0.000150475,4.94E-06,1.00E-10,1.21E-07,-9.00E-11,7
0.171095218,0.002948429,0.000153025,5.43E-06,1.24E-10,1.56E-07,-9.60E-11,7
0.171278368,0.002976739,0.000155137,5.68E-06,1.40E-10,1.78E-07,-9.40E-11,7
0.171116313,0.002928543,0.000153058,5.55E-06,1.37E-10,1.79E-07,-8.50E-11,7
0.171251377,0.002965466,0.000155643,5.80E-06,1.51E-10,1.96E-07,-8.70E-11,7
0.171245496,0.002956,0.000160309,5.74E-06,1.47E-10,1.83E-07,-9.30E-11,7
0.171158634,0.002903015,0.000165058,5.69E-06,1.47E-10,1.75E-07,-9.40E-11,7
0.171149359,0.002875241,0.000167816,5.59E-06,1.44E-10,1.66E-07,-9.30E-11,7
0.171274407,0.002846349,0.000175428,5.75E-06,1.56E-10,1.70E-07,-9.50E-11,7
0.171600708,0.002881792,0.000189274,6.09E-06,1.77E-10,1.78E-07,-1.08E-10,7
0.171678797,0.002896476,0.00019282,6.12E-06,1.79E-10,1.75E-07,-1.10E-10,7
0.171783921,0.002920687,0.000197299,6.34E-06,1.89E-10,1.80E-07,-1.20E-10,7
0.17288939,0.00287621,0.000275462,7.47E-06,3.20E-10,2.57E-07,-1.12E-10,7
0.173216416,0.002928729,0.000293032,7.95E-06,3.59E-10,2.70E-07,-1.36E-10,7
0.173392719,0.002920031,0.00030826,8.22E-06,3.89E-10,2.80E-07,-1.42E-10,7
0.173369241,0.002932976,0.000306679,8.14E-06,3.80E-10,2.75E-07,-1.45E-10,7
0.173345462,0.002891767,0.000315848,8.22E-06,3.87E-10,2.69E-07,-1.59E-10,7
0.173568554,0.002920823,0.000326549,8.57E-06,4.19E-10,2.81E-07,-1.73E-10,7
0.173866246,0.002987125,0.000330698,9.05E-06,4.64E-10,3.13E-07,-1.72E-10,7
0.174254275,0.003097262,0.000338808,9.46E-06,5.04E-10,3.40E-07,-1.82E-10,7
0.174536574,0.003163801,0.000347011,9.99E-06,5.50E-10,3.60E-07,-2.08E-10,7
0.174696911,0.003172473,0.000357846,1.02E-05,5.76E-10,3.68E-07,-2.09E-10,7
0.175152476,0.003307328,0.000365287,1.09E-05,6.54E-10,4.20E-07,-2.24E-10,7
0.175602236,0.00339854,0.000380987,1.19E-05,7.62E-10,4.73E-07,-2.49E-10,7
0.175736391,0.003390103,0.000391928,1.23E-05,8.12E-10,4.84E-07,-2.68E-10,7
0.176162434,0.003530041,0.000403911,1.34E-05,9.41E-10,5.55E-07,-3.08E-10,7
0.176360556,0.003614136,0.000408321,1.39E-05,9.88E-10,5.78E-07,-3.49E-10,7
0.176380697,0.003629248,0.000407654,1.40E-05,9.85E-10,5.74E-07,-3.71E-10,7
0.176374011,0.003628439,0.000412079,1.42E-05,1.01E-09,5.80E-07,-3.94E-10,7
0.176985507,0.003826345,0.000424422,1.58E-05,1.21E-09,6.86E-07,-4.61E-10,7
0.177799998,0.004065386,0.000447899,1.80E-05,1.51E-09,8.32E-07,-5.72E-10,7
0.178592729,0.004286001,0.000466495,2.05E-05,1.90E-09,1.02E-06,-6.24E-10,7
0.180382734,0.004833852,0.000504954,2.61E-05,2.90E-09,1.50E-06,-7.23E-10,7
0.182099787,0.005350456,0.000555504,3.23E-05,4.22E-09,2.03E-06,-9.28E-10,7
0.183001734,0.005605331,0.000585098,3.60E-05,5.14E-09,2.37E-06,-9.50E-10,7
0.183337297,0.005705998,0.000597107,3.79E-05,5.64E-09,2.56E-06,-9.08E-10,7
0.185861931,0.006468342,0.000668851,4.94E-05,8.94E-09,3.70E-06,-9.15E-10,7
0.187289257,0.006927185,0.000706437,5.61E-05,1.11E-08,4.42E-06,-8.32E-10,7
0.187537454,0.007020003,0.000710988,5.77E-05,1.17E-08,4.58E-06,-8.66E-10,7
0.188581955,0.007315163,0.000748228,6.39E-05,1.40E-08,5.26E-06,-4.98E-10,7
0.18953656,0.007595121,0.000782796,6.93E-05,1.61E-08,5.84E-06,-4.98E-10,7
0.188219033,0.007208677,0.0007399,6.19E-05,1.32E-08,5.01E-06,-8.70E-10,7
0.18802736,0.00712408,0.00074042,6.11E-05,1.30E-08,4.94E-06,-6.81E-10,7
0.187254092,0.006878919,0.000721181,5.72E-05,1.16E-08,4.47E-06,-9.86E-10,7
0.186634588,0.006658925,0.000710091,5.42E-05,1.06E-08,4.13E-06,-1.09E-09,7
0.185556474,0.006323346,0.000680579,4.89E-05,8.85E-09,3.58E-06,-1.12E-09,7
0.184445889,0.005978503,0.00065363,4.42E-05,7.44E-09,3.10E-06,-1.14E-09,7
0.183542405,0.005696843,0.000627849,4.03E-05,6.31E-09,2.70E-06,-1.09E-09,7
0.18326114,0.005604741,0.00062026,3.92E-05,6.01E-09,2.58E-06,-1.15E-09,7
0.18333025,0.005613819,0.000627279,3.94E-05,6.08E-09,2.59E-06,-1.21E-09,7
0.183992532,0.005833162,0.000634176,4.23E-05,6.83E-09,2.90E-06,-1.09E-09,7
0.185545346,0.006330131,0.000675445,4.96E-05,9.02E-09,3.67E-06,-9.63E-10,7
0.186537224,0.006659984,0.000697776,5.43E-05,1.06E-08,4.19E-06,-7.62E-10,7
0.18771414,0.007024095,0.00072862,5.93E-05,1.23E-08,4.76E-06,-5.63E-10,7
0.188068183,0.00713162,0.000738408,6.16E-05,1.31E-08,5.01E-06,-3.46E-10,7
0.188665975,0.007327765,0.000755959,6.45E-05,1.42E-08,5.33E-06,-3.68E-10,7
0.188923031,0.007420769,0.000762867,6.55E-05,1.46E-08,5.44E-06,-5.04E-10,7
0.189193564,0.00748903,0.000771698,6.68E-05,1.52E-08,5.57E-06,-5.08E-10,7
0.189098398,0.007490428,0.00075877,6.66E-05,1.50E-08,5.55E-06,-5.75E-10,7
0.188937657,0.007443251,0.00075545,6.56E-05,1.46E-08,5.44E-06,-6.17E-10,7
